1,66,43,24.7,2.9,6.7,0.3,1,0.8,1.5,3.5,1.1,2.4,2.1,1.1,0.3,0.9,1,6.9
1,11,0,10.9,1.8,4.5,0.5,0.9,0.6,0.7,0.9,0.2,0.7,2.6,0.4,0.2,1.3,1.8,4.8
1,66,2,14.7,1.2,2.4,0,0,0.7,1.6,5.3,1.9,3.4,0.5,0.5,1,1,1.8,3.1
1,42,0,8.5,0.8,1.9,0,0.3,1,1.3,1.3,0.5,0.8,0.3,0.3,0.1,0.3,0.5,2.6
1,28,0,4.4,0.5,1.1,0,0.3,0.1,0.2,0.8,0.3,0.5,0.5,0.2,0.2,0.3,0.3,1.1
2,75,75,38.7,6.2,14.6,1,3.1,3.1,3.8,6.3,2.2,4.2,3,1.1,0.4,1.9,1.4,16.5
2,79,79,32.3,6.9,14.4,0,0,2.4,3.3,9.8,2.2,7.5,2.3,0.8,0.4,2.2,3,16.2
2,82,23,25.5,4.9,11.2,1.7,4.2,1.6,2.1,2.2,0.4,1.9,4.4,1,0.1,1.8,2.5,13.1
2,66,64,36.7,4.6,9.5,0,0.1,2.7,3.6,11.1,3.9,7.2,4,1.2,2.1,2.7,2.8,11.9
2,50,45,21.8,4.1,9.5,0.3,1,1.3,1.5,1.7,0.3,1.3,2.4,0.5,0.1,1.7,1.9,9.8
2,73,27,25.8,3.3,8.4,1.1,3,1.9,2.3,1.9,0.2,1.7,2,0.6,0.1,1.1,1.9,9.6
2,82,20,26,2.9,6.2,0.5,1.3,2.3,2.8,4,1.7,2.3,1.4,1,0.4,0.8,1.2,8.6
2,65,5,22.5,3.3,6.8,0,0.1,1.4,2,5.3,1.9,3.4,0.9,0.4,1.4,1.2,2.6,8
2,60,60,29.4,2.7,7,1.2,3,1.2,1.6,2.6,0.3,2.4,5.2,1.1,0.4,1.7,3.2,7.7
2,63,12,11,1,2.9,0,0,0.5,0.7,3.1,1.2,1.9,0.4,0.3,0.5,0.4,1.5,2.6
2,33,0,8.3,0.9,3.3,0.5,1.8,0.2,0.3,1.3,0.1,1.2,0.3,0.1,0.2,0.3,0.4,2.5
2,48,0,8.2,0.9,2.4,0.1,0.5,0.2,0.3,0.9,0.1,0.9,1.3,0.2,0.1,0.7,1,2.1
2,7,0,5,0.7,1.3,0,0,0.3,0.6,1.6,0.7,0.9,0.3,0.3,0.1,0.3,1,1.7
2,25,0,5.6,0.5,1.7,0.2,1.1,0.1,0.1,1.1,0.4,0.7,0.3,0.3,0.2,0.3,1.2,1.3
2,1,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
3,23,23,37.5,7,15.4,0.7,2.7,4.4,5.4,6.9,1.7,5.1,3.7,1,0.2,2.6,2.3,19
3,10,10,31.1,5.8,16.4,1.6,4.7,2.7,3.2,3.2,0.9,2.3,4.3,0.5,0.1,3.4,1.5,15.9
3,61,9,30.5,4.8,11.4,2.2,5.3,3.2,3.6,2.1,0.2,1.8,5,0.9,0,1.9,2.3,14.9
3,76,76,28.2,5.9,12.9,0,0,1.9,2.5,8.3,1.8,6.5,1.6,0.7,0.3,2,2.8,13.7
3,67,67,38.7,4.1,10.3,1,3.6,3.9,5,4.9,1.3,3.6,2.6,1.9,0.5,1.5,1.6,13.1
3,82,8,28.7,5.2,10.9,0,0.1,2.6,3.4,6.8,2.4,4.4,1.1,0.5,1.4,1.8,2.5,13
3,80,80,35.2,4.8,10,0,0,3.1,4.2,11.3,3.5,7.7,5.4,1.2,1.5,2.4,3.1,12.6
3,82,61,31.5,4.1,9.4,1.5,4,1.7,2,4.2,0.6,3.6,2.3,0.8,0.6,1.3,2,11.3
3,73,61,29,3.3,8.5,1.2,3.3,1.3,1.7,2.6,0.4,2.2,3.9,1.1,0.4,1.6,2.8,9.1
3,77,12,16,1.7,4.4,0.7,2.3,0.4,0.5,1.6,0.2,1.4,0.9,0.4,0.2,0.6,1.1,4.5
3,8,0,7,1.6,3.6,0.5,1.4,0.3,0.3,0.9,0.1,0.8,0.4,0,0,0.5,0.9,4
3,6,0,8,0.8,1.3,0.5,0.8,0.3,0.7,0.8,0.2,0.7,0.3,0.2,0,0.2,0.5,2.5
3,19,2,12.6,0.8,3.5,0.1,0.5,0.6,0.8,1,0.1,0.9,1.5,0.1,0.2,0.9,1.3,2.4
3,80,1,7,0.7,1.6,0,0,0.2,0.4,2.2,0.8,1.4,0.3,0.2,0.4,0.5,1,1.6
3,11,0,7,0.5,1.9,0.1,0.5,0,0.2,0.6,0,0.6,1.5,0.2,0,0.5,1,1
3,9,0,1.9,0.2,0.4,0,0,0,0,0.2,0,0.2,0.2,0.1,0,0.1,0.2,0.4
3,24,0,2.5,0.1,0.5,0,0.1,0,0,0.3,0.1,0.3,0.1,0,0.2,0.1,0.3,0.3
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,65,65,38.7,6.5,14,1.1,3,5.9,7.1,5.8,1.8,4.1,3.3,1.8,0.6,1.4,1.7,20
4,78,78,34.4,7.3,14.8,0.2,0.3,3.8,4.7,11.8,2.8,9,2.7,0.3,1.9,2,1.9,18.5
4,51,51,30,6.6,16.4,1.5,5.3,3,3.7,3.2,0.7,2.5,4.9,0.7,0.3,3.2,1.2,17.7
4,82,21,23,4.2,10,1.5,3.8,1.8,2.1,2,0.4,1.6,3.2,0.7,0.2,1.9,2.3,11.6
4,62,17,27.3,4.1,8.2,0,0,2.1,3,6.4,2.6,3.8,1.1,0.6,1.2,1.2,2.6,10.3
4,82,3,20.2,3.1,7.6,1.2,3.8,2.8,3.5,4.9,0.8,4.2,1.2,0.7,0.7,1.1,2.1,10.2
4,63,63,29.2,3.3,7.6,1.7,4.2,1.1,1.4,3.9,0.4,3.5,1.8,0.6,0.3,1,2,9.4
4,67,67,30.6,2.8,6.4,0,0,1.6,2.6,9.6,3.3,6.4,4.7,0.7,1.1,1.8,3,7.2
4,72,22,19.6,2.2,5.2,1,2.7,0.6,0.8,2.4,0.4,2,0.9,0.4,0.2,0.7,1.2,6
4,66,22,24.4,2.2,5.8,0.9,2.5,0.5,0.8,1.8,0.3,1.5,2.2,0.7,0.2,1.1,2.2,5.7
4,36,0,8.9,1.2,3,0.4,1.1,0.3,0.4,1.2,0.2,1,0.2,0.1,0,0.5,0.8,3
4,56,0,8.9,1.1,2.5,0.2,0.7,0.2,0.4,0.8,0.2,0.6,0.6,0.4,0.1,0.3,0.8,2.7
4,23,0,5.7,0.6,1.3,0,0,0,0.1,1.7,0.5,1.2,0.1,0.2,0.2,0.3,0.7,1.2
4,18,1,3.7,0.2,0.8,0,0,0.2,0.3,0.4,0.3,0.1,0.1,0.1,0.1,0.2,0.4,0.6
5,67,67,36.9,7,15.4,1,3.1,5.9,7.1,5.3,1.2,4.2,4.8,1.6,0.6,2,1.9,20.9
5,72,72,31.9,6.5,13.8,0.3,1,3.2,4,11,2.2,8.9,4.1,0.6,2,2.3,2.1,16.5
5,66,66,31.7,6.8,15.9,0.7,2.3,2.2,2.7,3.4,0.7,2.7,4.7,0.7,0.2,2.7,1.3,16.4
5,66,38,25,3.8,9.2,2,5.2,2.2,2.7,5.5,0.9,4.6,1.5,0.9,0.7,1.5,2.3,11.8
5,81,4,23,3.6,8,1.4,3.2,0.9,1,2.4,0.5,2,0.7,0.2,0.1,0.7,1.6,9.4
5,73,55,26.5,3.6,6.8,0,0,1.4,2,6.9,2.8,4.1,1.5,0.6,1.1,1.1,2.5,8.6
5,59,22,21.4,3.2,6.6,0.8,1.8,0.4,0.6,2.3,0.3,1.9,1.7,0.6,0.3,0.9,1.7,7.5
5,31,30,22.6,2.5,6.1,1.3,3.2,0.9,1.2,2.7,0.3,2.4,1.3,0.5,0.3,0.8,2.1,7.2
5,69,0,16.1,2.7,6.8,1,2.7,0.7,0.9,1.5,0.3,1.2,2.6,0.4,0.1,1.2,1.9,7.1
5,62,4,17.8,3,7,0.3,0.8,0.8,1.1,5.4,2,3.5,0.8,0.4,0.4,0.9,1.6,7
5,27,4,18.8,2.4,5.7,1,2.2,0.8,1,2.3,0.3,2,1.7,0.7,0.6,1,1.5,6.5
5,64,33,20.3,2,5.3,0.9,2.4,0.5,0.5,3.1,0.3,2.8,1,0.3,0.3,0.8,1.6,5.3
5,29,2,21.9,1.8,4.6,0,0,0.8,1.6,8.8,3,5.8,3.8,0.6,1,1.8,2.7,4.3
5,35,7,15.9,1.3,3.4,0.7,1.6,0.4,0.5,1.7,0.2,1.5,1.7,0.4,0,0.8,1.8,3.8
5,31,4,10.3,1.3,2.3,0,0.1,0.8,1.1,3.3,1,2.3,0.8,0.2,0.4,0.4,1,3.4
5,18,2,5.7,0.7,2.2,0.1,0.3,0.4,0.4,1.6,0.2,1.3,0.3,0.1,0.2,0.2,1.1,1.9
6,76,75,36.9,7.5,16.5,1.2,3.3,7.7,8.9,6.2,1.7,4.5,5.5,1.9,0.4,2.1,1.5,23.9
6,60,59,29.9,6.9,15.9,0.8,2.4,3.7,4.7,4.5,1.1,3.5,3.8,1.4,0.7,2.3,1.9,18.3
6,55,55,27.4,5,9.6,0,0.2,1.5,2.2,6.9,2.2,4.8,1.1,0.5,0.9,1.4,2.2,11.6
6,70,15,24,3.7,8.9,1.8,5.4,1.4,1.8,5.5,0.9,4.6,1.1,0.8,0.8,1.1,1.8,10.6
6,81,81,28.1,4.7,9.6,0,0,0.9,1.3,6.4,3,3.4,1,0.2,1.4,1.1,1.9,10.4
6,44,4,24.5,3.8,8.5,1.3,3.4,1.3,1.5,3,0.3,2.6,1,0.3,0.1,0.7,1.3,10.2
6,69,42,26.7,3.3,8.1,0.7,1.9,0.4,0.7,5.1,1.1,4.1,6.7,1.4,0.2,2.4,2.1,7.8
6,64,13,15.7,2.9,5.9,0.5,1.5,0.6,0.9,4.6,1.2,3.5,0.5,0.3,0.2,0.6,1.5,6.8
6,45,19,18.8,2.5,6.8,0.3,1.4,1.3,1.7,3.4,0.5,2.9,2.5,0.8,0.5,1.5,2.3,6.6
6,63,28,16.3,2,4.8,0.8,2.1,1,1.2,1.8,0.3,1.5,1.9,0.7,0.1,0.7,1.5,5.9
6,44,18,19.1,2,5,0.8,2.3,0.7,0.9,2.8,0.3,2.5,0.8,0.3,0.4,0.9,1.8,5.5
6,57,0,17.1,1.8,5.1,1.3,3.6,0.2,0.3,2.6,0.2,2.5,1.1,0.5,0.1,0.9,1.5,5.1
6,11,0,13.1,1.9,5.7,1,3.1,0.1,0.4,1.5,0.1,1.5,1.4,0.4,0,1.2,1.3,4.9
6,66,0,15.7,1.9,3.3,0,0,0.9,1.4,4.7,1.9,2.8,0.6,0.4,0.3,0.5,1.7,4.8
6,39,0,15.2,1.6,4.4,0.6,2.4,0.8,0.8,1.3,0.2,1.1,0.9,0.6,0,0.5,0.9,4.6
6,9,0,9.7,1.3,3.2,0.7,1.6,1.2,1.2,0.2,0.1,0.1,0.7,0.2,0,0,0.4,4.6
6,20,1,12.2,1.9,4.6,0.3,1,0.5,0.8,3.4,1.1,2.4,1,0.4,0,0.8,0.6,4.5
6,3,0,3.3,0,0.3,0,0.3,0,0,0.3,0,0.3,0,0,0,0,0,0
7,56,38,32.9,6.7,15.6,1.6,4.7,3.1,4.2,6.7,1.5,5.2,1.7,0.9,0.5,1.4,2.4,18
7,15,9,25.3,5,11.9,2.4,5.8,1.5,1.8,2.4,0.4,2,6.1,1.1,0.4,2.6,1.9,13.9
7,80,66,28.2,5.4,11.7,0,0.1,3.1,4.6,8.7,2.7,6,1.1,0.6,0.7,2.2,2.7,13.8
7,81,38,26.3,4.5,9.6,0,0.2,4.3,5.2,3.1,0.6,2.6,5.2,0.7,0.1,2.2,1.1,13.3
7,36,34,29.6,4.9,12.8,1,3.8,2.4,2.8,2.7,0.4,2.3,7.1,0.9,0.3,2.9,2.5,13.3
7,67,15,27.8,3.9,9.9,1.8,4.4,2,2.4,2.6,0.4,2.3,3,0.7,0.3,1.2,2.3,11.6
7,31,31,32.1,3.7,7,0,0.1,1.7,2.6,9.7,3.2,6.5,1.5,0.9,1.2,1.3,2.8,9.1
7,72,65,29,3.1,7.7,1.2,3.2,1,1.3,3,0.5,2.6,3,0.9,0.1,1.1,1.5,8.3
7,37,10,18.9,3,6.5,0,0.1,1.8,3,4.3,2,2.2,0.5,0.4,0.5,1.4,2.4,7.8
7,40,29,24.3,2.7,5.9,0.4,1.2,1.6,2,3.9,1.2,2.7,0.8,0.8,0.4,1.1,2,7.4
7,44,18,21.5,3,7,0.6,2.1,0.4,0.6,2.8,0.6,2.2,0.8,0.8,0.6,1.1,1.8,6.9
7,21,0,19,2.4,6.4,0.7,2.7,0.7,0.9,4.2,1.1,3.1,1,0.5,0.5,0.5,2.1,6.2
7,54,15,17.3,2,5.4,0.6,1.7,1.3,1.7,2.6,0.7,1.9,1.6,0.6,0.1,1.2,1.2,5.9
7,70,16,16.9,1.9,3.1,0,0,1.6,2.3,2.7,1,1.7,0.4,0.3,0.6,1,2.8,5.3
7,39,8,15,2.1,4.6,0.2,0.8,0.7,0.9,2.2,0.2,1.9,0.5,0.2,0.2,0.7,1.9,5.2
7,14,3,13.4,2.1,4.2,0,0,0.9,1.9,2.7,1.1,1.6,0.1,0.5,0.2,0.4,1.4,5
7,40,13,19.1,1.9,4.7,0.7,2.4,0.3,0.3,3,0.4,2.6,1.1,0.6,0.7,0.4,1,4.7
7,26,1,15,1.6,4.8,0.5,1.7,0.3,0.5,1.8,0.3,1.6,0.8,0.3,0.1,0.6,1.3,4
7,4,1,16,1,3.5,0,0,1.3,1.5,2.8,1.5,1.3,0.3,0.5,0.8,0.5,3,3.3
8,51,51,30.5,6.9,14.6,1.4,3.6,3.4,3.8,3.7,0.9,2.9,5.4,1.1,0.4,3.1,2.2,18.5
8,65,65,33.1,6.5,16.1,1.4,4.1,2.8,4.2,6.3,1.9,4.4,2,0.8,0.7,1.4,2.5,17.2
8,13,0,24.2,4.5,11.6,1.2,4.7,2.5,2.9,3.5,0.5,3,2.7,1.1,0.2,2.3,2,12.7
8,25,25,31.4,4.6,8.9,0,0.2,1.7,2.6,11.5,4.4,7.1,1.7,1.4,0.7,1.8,2.5,10.8
8,63,31,29,3.6,8.7,0.7,2.2,2.7,3.4,5.1,1.6,3.5,1.8,1.3,0.3,1.8,2.4,10.6
8,41,4,24.5,3.4,8.6,0.6,1.5,3,3.6,3.1,0.5,2.6,5.2,0.7,0,2,1.5,10.5
8,60,25,23.7,3.2,7.4,0,0,1.8,3.2,6.5,3.1,3.4,0.5,0.5,1,1.4,2.2,8.2
8,35,7,26.2,2.5,7.1,1.6,4,1,1.2,2.9,0.3,2.6,2.2,0.7,0.5,1.3,2,7.5
8,51,51,25.1,2.8,6.4,1,2.7,0.7,1.1,2.7,0.2,2.5,2.4,0.7,0.1,1,1.3,7.2
8,65,35,20.6,2.6,6.3,0.8,2.6,1.1,1.7,3.5,1,2.5,1,0.6,0.3,1,1.8,7.1
8,26,5,17.5,2.3,5.8,0.5,1.4,1.6,2.3,2.7,0.4,2.3,1.2,0.5,0.2,1,1.1,6.7
8,25,11,24.3,2.8,7,0.1,0.9,0.8,1,2.4,0.6,1.8,3.7,0.4,0.1,1.7,1.3,6.6
8,2,0,29.5,2.5,6,1,2,0,1,3.5,0.5,3,1.5,1,0,1.5,3.5,6
8,54,0,15.3,1.9,4.3,0,0,1.5,2.2,3.3,1.2,2.2,0.4,0.4,0.4,1,2.1,5.4
8,24,7,15.1,1.2,2.3,0,0,1.4,2.3,2.3,1,1.3,0.3,0.2,0.5,1,2.3,3.7
8,5,3,19,1.4,4.8,0.8,2.2,0,0,1,0,1,1.4,0.4,0.2,1,1.6,3.6
8,28,9,11.9,1.4,2.6,0,0,0.8,1.5,2.6,0.7,1.9,0.3,0.4,0.2,0.6,2.1,3.5
8,21,1,11,1.1,3.1,0.2,1,0.4,0.6,2.5,1,1.6,0.3,0.3,0.1,0.2,0.8,2.9
8,21,0,14.2,0.9,2.4,0.3,0.8,0,0,1.7,0.3,1.3,1.4,0.1,0,1.2,1.5,2
8,2,0,6.5,1,2.5,0,0,0,0,2,1,1,1,0.5,0,0,0.5,2
8,6,0,13.8,0.5,3.2,0.2,0.3,0.3,1,2,0.5,1.5,0.7,0.5,0.7,0.3,1.2,1.5
9,59,59,34.7,8.2,18.1,1.8,4.7,4.2,4.9,3.7,0.6,3.1,5.9,1.5,0.4,3.2,2.5,22.5
9,61,48,28.8,5.5,13.4,1,3.3,2.6,3.5,2.4,0.4,2.1,3,1,0.3,2,1.9,14.7
9,25,25,36,5.5,11.6,0,0.2,3.1,4.1,14.4,5.5,8.9,3.4,1.5,0.6,1.8,2.7,14.1
9,82,82,31.3,4.8,9.7,0,0,2.2,3.5,9.4,3.7,5.7,1.3,0.7,0.9,1.5,2.9,11.7
9,65,13,21,3.9,9.4,1.9,5,1.4,1.6,2.7,0.4,2.3,1,0.8,0.3,1.1,2.1,11.2
9,38,17,25.9,3.8,8.7,1.4,3.8,1.4,1.6,3,0.5,2.5,1.6,0.8,0.1,0.9,1.1,10.4
9,82,82,31,3.7,9.1,0.8,2.7,2,2.5,3.9,0.9,3,1.6,1.3,0.4,1.6,2.4,10.3
9,39,1,18.4,3.9,8.6,0,0.1,2.2,2.8,5.1,1.8,3.3,0.7,0.4,0.7,1.2,2.3,10.2
9,77,55,26.3,3.2,7.3,0,0.1,1.6,2,5.7,2.1,3.6,1.2,0.5,0.9,1.2,3.3,7.9
9,25,11,18,3,7.5,0.7,2.3,1.1,1.6,1.3,0.3,1,2.6,0.5,0.1,1.5,1.3,7.8
9,49,12,23.1,2.9,5.7,0,0,1.4,1.7,2.5,0.6,1.9,3.6,0.8,0.6,1.2,2.1,7.2
9,46,3,20.1,1.8,5.4,1.2,3.5,0.6,0.8,1.3,0.1,1.2,1.8,0.7,0.1,0.7,1.9,5.4
9,20,0,12.9,1.4,3.9,0.4,1,1,1.3,1.4,0.2,1.3,1.9,0.3,0,0.7,0.9,4.1
9,43,1,11.7,1.5,3.7,0.6,1.8,0.5,1,2.7,0.5,2.2,0.7,0.6,0.3,0.5,1,4
9,50,0,17.1,1.4,3.6,0.4,1.3,0.2,0.4,2.9,0.8,2.1,3.3,0.8,0.3,1.2,2,3.4
9,18,1,10.8,1.2,3.3,0,0.1,0.8,1.3,1.6,0.6,1,0.4,0.2,0.2,0.3,1.7,3.2
9,32,0,10.4,1.3,3.3,0,0,0.3,0.5,2.4,1.2,1.3,0.3,0.3,0.2,0.3,0.8,3
9,9,0,10.1,1.1,3.1,0,0.3,0.2,0.7,1.4,0.6,0.9,0.6,0.2,0,0.6,1.2,2.4
9,7,0,11.3,0.6,2.3,0,0.7,0.3,0.3,0.3,0.1,0.1,1.3,0.4,0,0.9,0.6,1.4
10,71,71,35.2,7.5,17.4,1.7,4.8,4.1,4.8,3.6,0.7,2.9,6.1,1.5,0.3,2.7,2.3,20.8
10,70,24,29.6,6.1,14.2,1.3,3.6,2.3,3.4,2.8,0.5,2.3,3,0.9,0.2,2.2,2.2,15.9
10,40,40,33.8,5.3,12.7,1,3.2,2.8,3.6,5.1,1.5,3.6,2.5,1,0.1,1.4,1.5,14.3
10,27,25,29.8,5.1,11,1.7,3.9,1.5,1.9,7.7,1.6,6.1,2.4,0.5,1,2,3.1,13.5
10,82,82,31.6,4.4,9.3,0,0,2.9,4.1,9.2,3.3,5.9,0.9,0.5,0.4,1.3,2.3,11.7
10,51,34,19.4,3.5,8,1.6,4.1,1.3,1.5,2,0.4,1.7,1,0.9,0.3,0.9,2,9.9
10,80,31,28.2,3.6,8.7,0.8,2.3,1.6,1.9,2.8,0.3,2.5,4.1,0.7,0.3,1.7,1.7,9.5
10,24,19,20,3.5,8.5,0,0,1.3,1.8,5.3,2,3.3,1.1,0.3,1.2,1.3,1.2,8.4
10,65,29,27.7,3.5,7.1,0,0.1,1.4,2.1,9.7,2.9,6.8,2.2,1.1,0.6,1.1,2.5,8.4
10,70,9,15,2.2,4.1,0,0,1.2,1.7,4,1.5,2.6,0.5,0.3,0.5,0.9,2,5.7
10,45,17,15.5,2,5.3,0.9,2.6,0.3,0.5,2.8,0.4,2.4,0.4,0.4,0.4,0.7,1.4,5.2
10,72,4,17.7,1.7,4.1,0.8,2.2,0.5,0.7,1.7,0.4,1.3,2.6,0.5,0.1,0.8,1.7,4.7
10,52,0,12.8,1.5,4.3,0.3,1,0.8,1.3,3,0.9,2,0.3,0.4,0.2,0.9,1.8,4.2
10,65,24,15.7,1.5,3.6,0.3,0.9,0.7,0.9,2.3,0.5,1.8,0.7,0.6,0.2,0.7,1.5,4
10,1,0,9,1,3,1,1,0,0,1,0,1,0,2,0,0,0,3
10,7,0,5.4,1,2,0.3,0.7,0.4,0.6,0.9,0.1,0.7,0.6,0,0,0.6,0.6,2.7
10,20,0,8.5,0.9,2.3,0,0,0.4,0.7,2.8,1.1,1.7,0.3,0.3,0.4,0.4,1.6,2.2
10,22,1,7.1,0.5,1.6,0.2,0.9,0.4,0.5,0.7,0,0.7,0.3,0.1,0,0.5,1,1.7
10,2,0,5.5,0.5,1.5,0,0,0,0,1,0.5,0.5,0,0,0,0.5,0.5,1
10,2,0,3.5,0,2,0,1,0.5,1,0,0,0,0.5,0.5,0,0,0,0.5
10,2,0,2.5,0,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0
11,69,69,36.1,9,18.5,1.7,4.9,5.4,7.7,6,0.7,5.3,7.4,1.6,0.7,3.9,2,25.3
11,75,75,36.4,7.7,16.5,2.1,5,4.2,4.9,3.2,0.7,2.4,5.2,1.5,0.3,2.5,1.9,21.7
11,75,75,33.7,5.5,12.7,1.9,5.2,3.4,4.3,9.7,1.9,7.9,2.2,0.7,0.5,1.6,1.9,16.4
11,46,45,31.8,4.7,11,2.8,7.3,0.6,0.7,3.5,0.6,2.9,2.5,1.4,0.4,1.1,2.6,12.7
11,46,45,25,4.3,7.3,0,0,2,2.8,6.9,2.4,4.5,0.8,0.4,1.2,1.5,2.5,10.6
11,33,3,23.8,4.2,10.4,0.7,2.6,1.4,1.8,1.7,0.4,1.4,2.2,1.3,0.3,1.5,1.8,10.5
11,26,26,24.5,4.3,7.7,0,0.1,1.3,1.7,6.5,2.2,4.3,1.3,0.7,0.6,1.3,2.2,9.8
11,82,15,26.8,3.3,6,0,0,1.9,3,8,3.3,4.7,0.5,0.4,0.7,1,2.3,8.5
11,38,1,24.2,2.8,6.7,1.2,3.4,0.5,0.7,3.8,0.9,2.9,1.5,1.3,0.3,1.3,1.9,7.2
11,57,24,19.3,2.1,4.7,0.2,0.8,0.5,0.6,3.5,1.1,2.4,0.9,0.5,0.5,0.6,1,4.8
11,67,13,20.6,1.7,4.6,1,2.5,0.4,0.6,1.9,0.6,1.3,3,0.4,0,0.9,2.3,4.8
11,57,2,11.7,1.3,3.5,1.1,3.1,0.7,0.8,1.1,0.2,0.9,0.4,0.2,0.1,0.2,1.2,4.4
11,51,1,9.6,0.9,2.4,0.6,1.6,0.2,0.3,0.8,0.1,0.7,0.5,0.1,0,0.5,1.2,2.7
11,18,0,9.3,1.1,2.3,0,0,0.2,0.4,2.3,0.6,1.7,0.4,0.1,0.2,1.2,1.5,2.4
11,52,15,13.5,0.7,2.2,0.6,1.9,0.1,0.1,1.8,0.1,1.7,0.9,0.3,0.1,0.4,1.4,2.1
11,11,0,8,0.8,3.1,0,1,0.4,0.5,1.4,0.4,1,1.2,0.3,0,0.3,0.1,2
11,8,0,8.8,0.6,2.4,0.3,1.1,0.4,0.8,0.6,0.1,0.5,1,0.8,0.1,0.5,1.3,1.9
11,22,1,5.5,0.6,1.4,0,0,0.3,0.6,1.3,0.3,1,0.1,0.1,0.5,0.5,0.8,1.6
11,12,0,6.6,0.3,1,0,0,0.3,0.4,1.7,0.4,1.3,0.4,0.1,0,0.4,0.9,0.9
11,5,0,2.8,0.2,0.8,0,0,0.4,0.4,0.2,0.2,0,0.2,0,0,0,0.2,0.8
12,76,76,35.7,9.7,18.6,1.1,3.7,4.7,6.5,7.4,1.5,6,6.8,1.4,0.6,3.3,1.9,25.3
12,53,53,31.4,7.4,16.6,1.6,4.9,3.2,3.6,3,0.8,2.1,4.7,1.1,0.3,2.3,2,19.6
12,77,77,31.5,5.3,12.7,2.1,5.7,3.4,4.1,9.9,1.9,8,2.4,0.8,0.5,1.8,2.1,16
12,1,0,42,6,14,1,2,0,0,5,1,4,2,1,2,0,6,13
12,77,77,30.7,4.6,11,2.6,6.6,0.6,0.9,2.8,0.6,2.3,1.7,1.1,0.3,0.8,2.6,12.4
